R,G,B
0.033445,0.036588,0.043728
0.033409,0.036553,0.043693
0.033374,0.036517,0.043657
0.033356,0.036500,0.043622
0.033320,0.036446,0.043569
0.033285,0.036429,0.043551
0.033249,0.036393,0.043498
0.033214,0.036358,0.043462
0.033196,0.036322,0.043444
0.033160,0.036286,0.043391
0.033125,0.036251,0.043355
0.033089,0.036233,0.043320
0.033054,0.036198,0.043302
0.033036,0.036162,0.043267
0.033001,0.036144,0.043231
0.032965,0.036109,0.043196
0.032930,0.036073,0.043160
0.032894,0.036038,0.043125
0.032894,0.036020,0.043107
0.032859,0.036002,0.043089
0.032823,0.035967,0.043054
0.032805,0.035949,0.043036
0.032770,0.035913,0.043000
0.032734,0.035878,0.042965
0.032699,0.035860,0.042929
0.032681,0.035825,0.042911
0.032645,0.035807,0.042876
0.032610,0.035771,0.042858
0.032592,0.035736,0.042823
0.032557,0.035718,0.042787
0.032539,0.035683,0.042769
0.032521,0.035665,0.042734
0.032486,0.035647,0.042716
0.032468,0.035612,0.042681
0.032432,0.035594,0.042663
0.032414,0.035558,0.042627
0.032397,0.035540,0.042609
0.032397,0.035540,0.042609
0.032361,0.035505,0.042574
0.032361,0.035505,0.042556
0.032343,0.035487,0.042538
0.032326,0.035469,0.042521
0.032326,0.035452,0.042503
0.032308,0.035452,0.042485
0.032308,0.035434,0.042467
0.032308,0.035416,0.042467
0.032308,0.035416,0.042450
0.032308,0.035416,0.042450
0.032308,0.035398,0.042450
0.032308,0.035398,0.042432
0.032308,0.035398,0.042432
0.032308,0.035398,0.042432
0.032326,0.035398,0.042432
0.032326,0.035398,0.042414
0.032326,0.035398,0.042432
0.032343,0.035398,0.042432
0.032343,0.035398,0.042414
0.032343,0.035398,0.042414
0.032361,0.035398,0.042414
0.032361,0.035398,0.042414
0.032361,0.035398,0.042414
0.032379,0.035398,0.042396
0.032414,0.035416,0.042432
0.032414,0.035416,0.042414
0.032397,0.035398,0.042396
0.032414,0.035398,0.042379
0.032414,0.035398,0.042379
0.032432,0.035398,0.042379
0.032450,0.035398,0.042379
0.032450,0.035398,0.042361
0.032468,0.035398,0.042361
0.032468,0.035398,0.042361
0.032486,0.035398,0.042361
0.032503,0.035398,0.042361
0.032521,0.035398,0.042361
0.032539,0.035398,0.042343
0.032539,0.035398,0.042343
0.032557,0.035398,0.042325
0.032574,0.035398,0.042343
0.032592,0.035398,0.042325
0.032592,0.035398,0.042325
0.032610,0.035398,0.042325
0.032628,0.035398,0.042325
0.032628,0.035398,0.042308
0.032645,0.035398,0.042308
0.032663,0.035398,0.042308
0.032663,0.035398,0.042290
0.032681,0.035398,0.042290
0.032699,0.035381,0.042272
0.032699,0.035381,0.042272
0.032699,0.035381,0.042272
0.032699,0.035363,0.042254
0.032699,0.035345,0.042237
0.032716,0.035363,0.042237
0.032699,0.035327,0.042201
0.032716,0.035327,0.042201
0.032716,0.035327,0.042219
0.032716,0.035327,0.042201
0.032716,0.035310,0.042183
0.032716,0.035292,0.042183
0.032699,0.035292,0.042165
0.032681,0.035256,0.042130
0.032681,0.035256,0.042130
0.032681,0.035239,0.042130
0.032663,0.035221,0.042112
0.032663,0.035221,0.042094
0.032645,0.035203,0.042077
0.032663,0.035203,0.042077
0.032645,0.035185,0.042059
0.032628,0.035150,0.042041
0.032628,0.035150,0.042041
0.032592,0.035132,0.042023
0.032557,0.035096,0.041988
0.032539,0.035079,0.041970
0.032503,0.035043,0.041935
0.032486,0.035025,0.041917
0.032450,0.035008,0.041881
0.032361,0.034937,0.041828
0.032343,0.034901,0.041792
0.032290,0.034866,0.041757
0.032255,0.034830,0.041721
0.032201,0.034777,0.041686
0.032148,0.034741,0.041633
0.032095,0.034706,0.041597
0.032041,0.034670,0.041562
0.031988,0.034617,0.041508
0.031935,0.034581,0.041473
0.031882,0.034528,0.041437
0.031811,0.034475,0.041384
0.031757,0.034439,0.041348
0.031686,0.034386,0.041295
0.031633,0.034350,0.041242
0.031562,0.034297,0.041206
0.031509,0.034244,0.041153
0.031438,0.034191,0.041118
0.031367,0.034137,0.041046
0.031313,0.034102,0.041011
0.031260,0.034049,0.040958
0.031189,0.033995,0.040922
0.031136,0.033942,0.040869
0.031065,0.033889,0.040816
0.031011,0.033853,0.040762
0.030940,0.033800,0.040727
0.030887,0.033747,0.040674
0.030834,0.033711,0.040638
0.030780,0.033658,0.040585
0.030727,0.033622,0.040549
0.030674,0.033569,0.040478
0.030603,0.033516,0.040443
0.030567,0.033480,0.040407
0.030478,0.033409,0.040336
0.030425,0.033374,0.040283
0.030372,0.033320,0.040229
0.030319,0.033267,0.040194
0.030265,0.033232,0.040141
0.030194,0.033178,0.040087
0.030123,0.033125,0.040034
0.030070,0.033072,0.039981
0.029999,0.033018,0.039928
0.029946,0.032965,0.039874
0.029875,0.032912,0.039821
0.029821,0.032859,0.039768
0.029768,0.032823,0.039714
0.029697,0.032770,0.039661
0.029644,0.032716,0.039608
0.029590,0.032663,0.039555
0.029537,0.032610,0.039501
0.029484,0.032574,0.039448
0.029448,0.032539,0.039412
0.029377,0.032486,0.039359
0.029342,0.032450,0.039306
0.029288,0.032397,0.039253
0.029253,0.032361,0.039217
0.029217,0.032326,0.039182
0.029164,0.032290,0.039128
0.029111,0.032237,0.039057
0.029075,0.032201,0.039022
0.029022,0.032148,0.038968
0.028987,0.032113,0.038933
0.028951,0.032077,0.038880
0.028915,0.032041,0.038844
0.028898,0.032006,0.038809
0.028844,0.031970,0.038755
0.028827,0.031935,0.038720
0.028791,0.031899,0.038684
0.028756,0.031864,0.038649
0.028738,0.031846,0.038613
0.028720,0.031811,0.038578
0.028685,0.031775,0.038524
0.028667,0.031757,0.038489
0.028649,0.031722,0.038453
0.028631,0.031686,0.038418
0.028596,0.031651,0.038365
0.028578,0.031615,0.038329
0.028560,0.031580,0.038293
0.028525,0.031544,0.038258
0.028507,0.031526,0.038222
0.028489,0.031491,0.038169
0.028454,0.031455,0.038134
0.028436,0.031420,0.038098
0.028418,0.031402,0.038063
0.028400,0.031367,0.038009
0.028383,0.031331,0.037974
0.028365,0.031296,0.037938
0.028365,0.031278,0.037903
0.028329,0.031242,0.037867
0.028312,0.031224,0.037832
0.028312,0.031189,0.037796
0.028294,0.031171,0.037761
0.028276,0.031136,0.037725
0.028258,0.031100,0.037690
0.028241,0.031082,0.037654
0.028223,0.031047,0.037619
0.028205,0.031029,0.037583
0.028205,0.031011,0.037548
0.028187,0.030976,0.037530
0.028170,0.030958,0.037494
0.028152,0.030923,0.037459
0.028152,0.030905,0.037423
0.028134,0.030887,0.037388
0.028116,0.030851,0.037370
0.028098,0.030834,0.037334
0.028098,0.030816,0.037299
0.028081,0.030780,0.037263
0.028063,0.030763,0.037228
0.028045,0.030745,0.037192
0.028045,0.030709,0.037175
0.028027,0.030692,0.037139
0.028010,0.030674,0.037103
0.028010,0.030638,0.037068
0.027992,0.030621,0.037050
0.027974,0.030585,0.037015
0.027974,0.030567,0.036979
0.027956,0.030550,0.036944
0.027939,0.030514,0.036908
0.027921,0.030478,0.036873
0.027903,0.030461,0.036837
0.027885,0.030425,0.036802
0.027868,0.030407,0.036766
0.027850,0.030372,0.036730
0.027832,0.030336,0.036695
0.027814,0.030319,0.036659
0.027797,0.030283,0.036624
0.027779,0.030265,0.036588
0.027761,0.030212,0.036535
0.027725,0.030177,0.036500
0.027708,0.030159,0.036464
0.027672,0.030123,0.036429
0.027654,0.030088,0.036393
0.027619,0.030052,0.036340
0.027601,0.030017,0.036304
0.027566,0.029981,0.036251
0.027566,0.029963,0.036215
0.027530,0.029928,0.036180
0.027512,0.029892,0.036144
0.027477,0.029839,0.036091
0.027441,0.029804,0.036038
0.027424,0.029768,0.035985
0.027388,0.029733,0.035949
0.027352,0.029679,0.035896
0.027335,0.029661,0.035860
0.027299,0.029626,0.035807
0.027264,0.029573,0.035754
0.027264,0.029555,0.035736
0.027228,0.029519,0.035700
0.027193,0.029466,0.035647
0.027157,0.029431,0.035594
0.027122,0.029395,0.035540
0.027086,0.029360,0.035505
0.027068,0.029324,0.035469
0.027033,0.029271,0.035416
0.027015,0.029253,0.035381
0.026980,0.029217,0.035327
0.026962,0.029182,0.035274
0.026944,0.029146,0.035239
0.026908,0.029111,0.035203
0.026873,0.029058,0.035150
0.026820,0.029004,0.035079
0.026784,0.028969,0.035025
0.026766,0.028933,0.034990
0.026731,0.028898,0.034954
0.026695,0.028862,0.034901
0.026660,0.028827,0.034848
0.026624,0.028773,0.034812
0.026571,0.028720,0.034759
0.026518,0.028685,0.034688
0.026464,0.028631,0.034635
0.026376,0.028543,0.034546
0.026340,0.028507,0.034493
0.026287,0.028454,0.034439
0.026234,0.028400,0.034386
0.026180,0.028347,0.034333
0.026127,0.028294,0.034262
0.026127,0.028276,0.034226
0.026074,0.028223,0.034173
0.026003,0.028152,0.034084
0.025967,0.028116,0.034049
0.025967,0.028098,0.034031
0.025825,0.027992,0.033906
0.025772,0.027921,0.033853
0.025701,0.027868,0.033782
0.025647,0.027832,0.033729
0.025594,0.027761,0.033658
0.025559,0.027725,0.033622
0.025505,0.027672,0.033551
0.025452,0.027619,0.033480
0.025399,0.027566,0.033427
0.025345,0.027530,0.033374
0.025310,0.027477,0.033320
0.025257,0.027424,0.033267
0.025203,0.027370,0.033196
0.025150,0.027317,0.033143
0.025097,0.027264,0.033089
0.025044,0.027210,0.033036
0.025008,0.027175,0.032983
0.024955,0.027122,0.032912
0.024901,0.027086,0.032876
0.024866,0.027051,0.032841
0.024813,0.026997,0.032770
0.024777,0.026944,0.032716
0.024706,0.026891,0.032663
0.024671,0.026855,0.032610
0.024617,0.026802,0.032557
0.024599,0.026766,0.032521
0.024564,0.026749,0.032486
0.024493,0.026678,0.032414
0.024457,0.026642,0.032361
0.024422,0.026607,0.032326
0.024386,0.026553,0.032272
0.024369,0.026535,0.032255
0.024315,0.026500,0.032201
0.024280,0.026464,0.032166
0.024244,0.026429,0.032113
0.024209,0.026393,0.032077
0.024155,0.026340,0.032024
0.024120,0.026305,0.031970
0.024067,0.026269,0.031917
0.024031,0.026234,0.031882
0.023996,0.026198,0.031846
0.023960,0.026162,0.031793
0.023925,0.026127,0.031757
0.023889,0.026091,0.031704
0.023818,0.026020,0.031651
0.023782,0.026003,0.031615
0.023782,0.025985,0.031597
0.023694,0.025914,0.031509
0.023658,0.025878,0.031455
0.023623,0.025825,0.031402
0.023569,0.025772,0.031349
0.023534,0.025736,0.031313
0.023498,0.025701,0.031260
0.023445,0.025647,0.031207
0.023409,0.025612,0.031153
0.023374,0.025576,0.031118
0.023338,0.025541,0.031065
0.023303,0.025505,0.031029
0.023267,0.025470,0.030976
0.023232,0.025434,0.030923
0.023196,0.025399,0.030887
0.023161,0.025363,0.030834
0.023143,0.025328,0.030798
0.023108,0.025292,0.030763
0.023072,0.025257,0.030709
0.023036,0.025221,0.030674
0.023019,0.025186,0.030638
0.022983,0.025150,0.030585
0.022948,0.025097,0.030532
0.022930,0.025079,0.030496
0.022894,0.025026,0.030443
0.022859,0.024990,0.030407
0.022823,0.024937,0.030336
0.022806,0.024919,0.030319
0.022770,0.024884,0.030265
0.022735,0.024848,0.030212
0.022717,0.024813,0.030177
0.022681,0.024777,0.030123
0.022646,0.024742,0.030088
0.022628,0.024706,0.030034
0.022592,0.024671,0.029999
0.022557,0.024635,0.029946
0.022521,0.024582,0.029892
0.022504,0.024546,0.029857
0.022486,0.024528,0.029821
0.022433,0.024475,0.029768
0.022433,0.024457,0.029733
0.022397,0.024422,0.029679
0.022344,0.024369,0.029626
0.022308,0.024333,0.029573
0.022291,0.024298,0.029537
0.022255,0.024262,0.029484
0.022219,0.024209,0.029448
0.022184,0.024173,0.029395
0.022148,0.024138,0.029342
0.022113,0.024102,0.029306
0.022077,0.024049,0.029253
0.022077,0.024031,0.029217
0.022024,0.023996,0.029164
0.022006,0.023942,0.029129
0.021953,0.023907,0.029058
0.021918,0.023854,0.029022
0.021882,0.023836,0.028987
0.021846,0.023782,0.028933
0.021811,0.023747,0.028880
0.021775,0.023711,0.028844
0.021740,0.023676,0.028791
0.021722,0.023640,0.028756
0.021669,0.023587,0.028702
0.021633,0.023552,0.028649
0.021616,0.023516,0.028614
0.021580,0.023481,0.028560
0.021545,0.023445,0.028525
0.021509,0.023409,0.028489
0.021491,0.023392,0.028454
0.021456,0.023338,0.028400
0.021438,0.023321,0.028383
0.021402,0.023285,0.028347
0.021367,0.023250,0.028276
0.021331,0.023196,0.028241
0.021296,0.023161,0.028205
0.021260,0.023125,0.028152
0.021243,0.023090,0.028116
0.021207,0.023072,0.028081
0.021189,0.023036,0.028027
0.021172,0.023019,0.028010
0.021136,0.022983,0.027974
0.021118,0.022948,0.027921
0.021100,0.022912,0.027885
0.021065,0.022877,0.027850
0.021047,0.022859,0.027832
0.021029,0.022841,0.027797
0.021012,0.022806,0.027761
0.020976,0.022770,0.027708
0.020958,0.022752,0.027672
0.020923,0.022699,0.027619
0.020905,0.022681,0.027601
0.020887,0.022646,0.027566
0.020852,0.022610,0.027512
0.020816,0.022575,0.027477
0.020799,0.022539,0.027424
0.020781,0.022521,0.027388
0.020745,0.022486,0.027352
0.020710,0.022450,0.027299
0.020692,0.022415,0.027264
0.020674,0.022379,0.027228
0.020639,0.022344,0.027193
0.020603,0.022308,0.027139
0.020568,0.022273,0.027086
0.020532,0.022237,0.027051
0.020479,0.022184,0.026997
0.020461,0.022148,0.026944
0.020426,0.022113,0.026908
0.020390,0.022077,0.026855
0.020355,0.022042,0.026802
0.020319,0.021989,0.026749
0.020283,0.021953,0.026695
0.020248,0.021918,0.026660
0.020195,0.021846,0.026589
0.020159,0.021811,0.026535
0.020124,0.021775,0.026482
0.020070,0.021704,0.026411
0.020035,0.021669,0.026376
0.019999,0.021633,0.026322
0.019964,0.021598,0.026269
0.019928,0.021545,0.026216
0.019893,0.021509,0.026162
0.019857,0.021456,0.026109
0.019804,0.021402,0.026056
0.019768,0.021367,0.025985
0.019715,0.021314,0.025932
0.019680,0.021260,0.025878
0.019626,0.021225,0.025825
0.019591,0.021172,0.025772
0.019537,0.021118,0.025701
0.019502,0.021065,0.025647
0.019449,0.021029,0.025576
0.019413,0.020976,0.025523
0.019360,0.020923,0.025470
0.019307,0.020870,0.025399
0.019271,0.020816,0.025345
0.019218,0.020763,0.025292
0.019182,0.020710,0.025221
0.019129,0.020674,0.025168
0.019076,0.020621,0.025097
0.019040,0.020568,0.025044
0.019005,0.020532,0.024990
0.018951,0.020479,0.024937
0.018898,0.020426,0.024866
0.018845,0.020372,0.024813
0.018809,0.020319,0.024759
0.018756,0.020266,0.024688
0.018720,0.020230,0.024635
0.018667,0.020177,0.024582
0.018632,0.020141,0.024528
0.018596,0.020088,0.024475
0.018543,0.020053,0.024422
0.018507,0.019999,0.024369
0.018472,0.019964,0.024315
0.018419,0.019910,0.024262
0.018383,0.019875,0.024191
0.018330,0.019822,0.024155
0.018294,0.019768,0.024084
0.018259,0.019733,0.024031
0.018205,0.019680,0.023978
0.018170,0.019644,0.023925
0.018117,0.019609,0.023871
0.018081,0.019555,0.023818
0.018046,0.019502,0.023765
0.018010,0.019466,0.023711
0.017974,0.019431,0.023658
0.017921,0.019378,0.023605
0.017886,0.019342,0.023552
0.017832,0.019307,0.023498
0.017815,0.019253,0.023463
0.017761,0.019218,0.023409
0.017726,0.019165,0.023356
0.017690,0.019129,0.023303
0.017655,0.019093,0.023250
0.017619,0.019058,0.023214
0.017584,0.019022,0.023161
0.017548,0.018987,0.023108
0.017530,0.018951,0.023072
0.017495,0.018916,0.023036
0.017459,0.018880,0.022983
0.017424,0.018845,0.022948
0.017388,0.018809,0.022894
0.017353,0.018774,0.022859
0.017335,0.018738,0.022806
0.017300,0.018703,0.022770
0.017264,0.018667,0.022735
0.017246,0.018632,0.022681
0.017229,0.018614,0.022646
0.017211,0.018578,0.022610
0.017175,0.018543,0.022575
0.017157,0.018525,0.022539
0.017140,0.018490,0.022504
0.017104,0.018454,0.022468
0.017069,0.018419,0.022415
0.017033,0.018383,0.022379
0.017015,0.018347,0.022326
0.016980,0.018312,0.022291
0.016944,0.018276,0.022237
0.016927,0.018241,0.022202
0.016891,0.018223,0.022166
0.016873,0.018188,0.022131
0.016838,0.018152,0.022095
0.016802,0.018117,0.022042
0.016767,0.018081,0.022006
0.016731,0.018046,0.021971
0.016713,0.018028,0.021935
0.016678,0.017974,0.021882
0.016642,0.017957,0.021846
0.016607,0.017921,0.021811
0.016589,0.017886,0.021775
0.016554,0.017868,0.021722
0.016536,0.017832,0.021704
0.016518,0.017815,0.021669
0.016500,0.017779,0.021633
0.016465,0.017761,0.021598
0.016447,0.017726,0.021562
0.016429,0.017708,0.021545
0.016394,0.017673,0.021509
0.016358,0.017637,0.021456
0.016340,0.017619,0.021438
0.016323,0.017602,0.021402
0.016305,0.017584,0.021385
0.016269,0.017548,0.021349
0.016269,0.017513,0.021314
0.016252,0.017495,0.021278
0.016216,0.017477,0.021243
0.016163,0.017442,0.021207
0.016145,0.017406,0.021172
0.016110,0.017388,0.021136
0.016092,0.017353,0.021100
0.016074,0.017335,0.021083
0.016056,0.017317,0.021047
0.016039,0.017300,0.021012
0.016021,0.017264,0.020994
0.016003,0.017246,0.020958
0.015985,0.017229,0.020941
0.015967,0.017211,0.020905
0.015967,0.017193,0.020905
0.015950,0.017175,0.020870
0.015932,0.017157,0.020852
0.015914,0.017140,0.020816
0.015896,0.017104,0.020781
0.015879,0.017086,0.020763
0.015843,0.017069,0.020728
0.015843,0.017051,0.020710
0.015825,0.017033,0.020692
0.015808,0.016998,0.020656
0.015790,0.016998,0.020639
0.015790,0.016980,0.020621
0.015772,0.016962,0.020603
0.015772,0.016962,0.020603
0.015772,0.016944,0.020568
0.015754,0.016927,0.020550
0.015754,0.016927,0.020550
0.015737,0.016909,0.020532
0.015737,0.016891,0.020514
0.015754,0.016891,0.020514
0.015737,0.016891,0.020497
0.015737,0.016873,0.020479
0.015737,0.016873,0.020461
0.015737,0.016856,0.020461
0.015719,0.016856,0.020443
0.015719,0.016838,0.020426
0.015719,0.016838,0.020426
0.015719,0.016838,0.020408
0.015737,0.016838,0.020408
0.015719,0.016820,0.020390
0.015719,0.016802,0.020372
0.015701,0.016802,0.020355
0.015701,0.016784,0.020337
0.015683,0.016767,0.020319
0.015683,0.016767,0.020319
0.015666,0.016749,0.020301
0.015666,0.016749,0.020283
0.015666,0.016731,0.020266
0.015666,0.016731,0.020266
0.015648,0.016713,0.020248
0.015648,0.016713,0.020230
0.015648,0.016696,0.020212
0.015630,0.016678,0.020195
0.015630,0.016678,0.020195
0.015612,0.016660,0.020159
0.015594,0.016642,0.020141
0.015594,0.016625,0.020141
0.015594,0.016625,0.020124
0.015577,0.016607,0.020106
0.015577,0.016607,0.020106
0.015577,0.016589,0.020088
0.015577,0.016589,0.020070
0.015577,0.016571,0.020070
0.015559,0.016571,0.020053
0.015559,0.016554,0.020035
0.015559,0.016554,0.020017
0.015541,0.016536,0.020017
0.015541,0.016536,0.019999
0.015541,0.016518,0.019982
0.015541,0.016518,0.019982
0.015541,0.016500,0.019964
0.015523,0.016500,0.019946
0.015506,0.016483,0.019928
0.015506,0.016465,0.019910
0.015506,0.016465,0.019910
0.015488,0.016447,0.019893
0.015488,0.016429,0.019875
0.015488,0.016429,0.019857
0.015488,0.016429,0.019857
0.015488,0.016411,0.019839
0.015506,0.016411,0.019839
0.015488,0.016394,0.019822
0.015470,0.016376,0.019804
0.015470,0.016358,0.019786
0.015452,0.016358,0.019751
0.015435,0.016340,0.019751
0.015435,0.016323,0.019715
0.015417,0.016305,0.019697
0.015399,0.016287,0.019680
0.015399,0.016269,0.019662
0.015381,0.016252,0.019644
0.015364,0.016234,0.019626
0.015346,0.016216,0.019609
0.015328,0.016198,0.019573
0.015328,0.016181,0.019555
0.015310,0.016163,0.019537
0.015293,0.016145,0.019520
0.015275,0.016127,0.019484
0.015257,0.016110,0.019466
0.015239,0.016092,0.019449
0.015221,0.016074,0.019413
0.015204,0.016056,0.019395
0.015186,0.016039,0.019378
0.015150,0.016003,0.019342
0.015150,0.015985,0.019324
0.015133,0.015967,0.019307
0.015115,0.015950,0.019289
0.015097,0.015932,0.019253
0.015062,0.015896,0.019218
0.015044,0.015879,0.019200
0.015008,0.015843,0.019165
0.014973,0.015808,0.019129
0.014937,0.015790,0.019093
0.014920,0.015772,0.019076
0.014884,0.015737,0.019040
0.014848,0.015701,0.019005
0.014831,0.015666,0.018969
0.014795,0.015648,0.018934
0.014777,0.015612,0.018898
0.014742,0.015594,0.018863
0.014706,0.015559,0.018845
0.014689,0.015523,0.018809
0.014653,0.015506,0.018774
0.014635,0.015470,0.018738
0.014600,0.015452,0.018703
0.014564,0.015417,0.018685
0.014547,0.015381,0.018649
0.014511,0.015364,0.018614
0.014493,0.015328,0.018578
0.014458,0.015310,0.018543
0.014440,0.015275,0.018525
0.014422,0.015257,0.018490
0.014404,0.015221,0.018472
0.014369,0.015204,0.018436
0.014351,0.015186,0.018419
0.014333,0.015150,0.018383
0.014298,0.015133,0.018347
0.014280,0.015115,0.018330
0.014262,0.015097,0.018312
0.014245,0.015079,0.018294
0.014245,0.015062,0.018259
0.014227,0.015044,0.018241
0.014209,0.015026,0.018223
0.014191,0.014991,0.018205
0.014156,0.014973,0.018170
0.014138,0.014955,0.018152
0.014120,0.014937,0.018117
0.014103,0.014920,0.018099
0.014085,0.014902,0.018081
0.014067,0.014866,0.018046
0.014049,0.014848,0.018028
0.014031,0.014831,0.018010
0.014014,0.014813,0.017992
0.013996,0.014795,0.017974
0.013978,0.014777,0.017939
0.013960,0.014760,0.017921
0.013943,0.014742,0.017903
0.013907,0.014724,0.017868
0.013889,0.014706,0.017850
0.013872,0.014671,0.017832
0.013854,0.014653,0.017797
0.013836,0.014635,0.017797
0.013836,0.014635,0.017779
0.013801,0.014600,0.017744
0.013801,0.014582,0.017726
